Entrez_Id_1	Entrez_Id_2	Symbol_1	Symbol_2	Binary	BinarySingle	CoComplex	Prediction
9212	55139	AURKB	ANKZF1	1	0	0	0
51727	54902	CMPK1	TTC19	0	0	1	0
1948	491	EFNB2	ATP2B2	0	0	1	0
9240	9759	PNMA1	HDAC4	1	0	0	0
4790	10577	NFKB1	NPC2	0	0	0	1
3705	7186	ITPK1	TRAF2	1	0	0	0
1277	2335	COL1A1	FN1	1	0	0	0
1665	10181	DHX15	RBM5	1	0	0	0
23063	55135	WAPAL	WRAP53	0	0	1	0
6709	6710	SPTAN1	SPTB	1	0	0	1
3801	79839	KIFC3	CCDC102B	1	0	0	0
25844	85280	YIPF3	KRTAP9-4	1	0	0	0
10458	57648	BAIAP2	KIAA1522	0	0	1	0
23229	171177	ARHGEF9	RHOV	0	0	0	1
5887	7322	RAD23B	UBE2D2	0	0	0	1
4790	5970	NFKB1	RELA	1	0	0	1
894	1019	CCND2	CDK4	0	0	1	1
4291	57082	MLF1	CASC5	0	0	1	0
10528	23212	NOP56	RRS1	0	0	1	0
9551	27089	ATP5J2	UQCRQ	0	0	1	0
9513	9883	FXR2	POM121	1	0	0	0
4691	6191	NCL	RPS4X	0	0	1	0
3162	51368	HMOX1	TEX264	0	0	1	0
2952	9446	GSTT1	GSTO1	0	0	1	0
3024	389421	HIST1H1A	LIN28B	0	0	1	0
8676	147687	STX11	ZNF417	1	0	0	0
10063	131474	COX17	CHCHD4	1	0	0	0
3608	6134	ILF2	RPL10	0	0	1	0
2801	5565	GOLGA2	PRKAB2	1	0	0	0
4154	7073	MBNL1	TIAL1	0	0	1	0
6605	23265	SMARCE1	EXOC7	1	0	0	0
51760	11043	SYT17	MID2	0	0	1	0
2147	5624	F2	PROC	0	1	0	1
2160	5646	F11	PRSS3	0	0	0	1
1511	5648	CTSG	MASP1	0	0	0	1
7157	204851	TP53	HIPK1	1	0	0	0
324	7804	APC	LRP8	1	0	0	0
9256	23229	BZRAP1	ARHGEF9	0	0	0	1
2241	3716	FER	JAK1	0	0	0	1
3110	5456	MNX1	POU3F4	0	0	0	1
710	5269	SERPING1	SERPINB6	0	0	0	1
7321	11065	UBE2D1	UBE2C	0	0	0	1
51375	56159	SNX7	TEX11	1	0	0	0
6444	219738	SGCD	C10orf35	0	0	1	0
8853	55616	ASAP2	ASAP3	0	0	0	1
5155	5159	PDGFB	PDGFRB	1	0	0	0
9064	11184	MAP3K6	MAP4K1	0	0	0	1
11252	29993	PACSIN2	PACSIN1	1	0	0	0
1106	90933	CHD2	TRIM41	1	0	0	0
55216	5411	C11orf57	PNN	0	0	1	0
4359	7043	MPZ	TGFB3	0	0	0	1
2804	5217	GOLGB1	PFN2	1	0	0	0
920	5818	CD4	PVRL1	0	0	0	1
6477	10656	SIAH1	KHDRBS3	1	0	0	0
3326	5567	HSP90AB1	PRKACB	1	0	0	0
1145	2562	CHRNE	GABRB3	0	0	0	1
3309	3329	HSPA5	HSPD1	0	0	1	0
51324	79839	SPG21	CCDC102B	1	0	0	0
324	3728	APC	JUP	1	0	0	0
4695	4713	NDUFA2	NDUFB7	0	0	1	0
3221	3239	HOXC4	HOXD13	0	0	0	1
79159	80135	NOL12	RPF1	0	0	1	0
2034	9915	EPAS1	ARNT2	1	0	0	1
2847	4986	MCHR1	OPRK1	0	0	0	1
7167	11196	TPI1	SEC23IP	0	0	1	0
10342	10802	TFG	SEC24A	1	0	0	0
57409	9146	MIF4GD	HGS	1	0	0	0
7188	57506	TRAF5	MAVS	1	0	0	0
1789	7329	DNMT3B	UBE2I	1	0	0	0
5747	5829	PTK2	PXN	1	0	0	0
6125	6138	RPL5	RPL15	0	0	1	0
830	30011	CAPZA2	SH3KBP1	0	0	1	0
5864	5921	RAB3A	RASA1	0	0	0	1
5300	7157	PIN1	TP53	1	0	0	0
5695	5710	PSMB7	PSMD4	0	0	1	0
7326	7335	UBE2G1	UBE2V1	0	0	0	1
665	23400	BNIP3L	ATP13A2	1	0	0	0
9410	94104	SNRNP40	PAXBP1	0	0	1	0
27076	57157	LYPD3	PHTF2	0	0	1	0
585	2034	BBS4	EPAS1	1	0	0	0
1398	9459	CRK	ARHGEF6	0	0	0	1
773	22859	CACNA1A	ADGRL1	1	0	0	0
8294	55506	HIST1H4I	H2AFY2	0	0	0	1
115992	2762	RNF166	GMDS	0	0	1	0
3326	6187	HSP90AB1	RPS2	0	0	1	0
1058	317772	CENPA	HIST2H2AB	0	0	0	1
80321	167465	CEP70	ZNF366	1	0	0	0
8294	8345	HIST1H4I	HIST1H2BH	0	0	0	1
25839	91949	COG4	COG7	0	0	1	0
171482	23524	FAM9A	SRRM2	0	0	1	0
5878	6236	RAB5C	RRAD	0	0	0	1
3226	343472	HOXC10	BARHL2	0	0	0	1
55355	64118	HJURP	DUS1L	0	0	1	0
3199	89884	HOXA2	LHX4	0	0	0	1
5864	121268	RAB3A	RHEBL1	0	0	0	1
695	7409	BTK	VAV1	0	0	0	1
7168	140809	TPM1	SRXN1	0	0	1	0
6390	7158	SDHB	TP53BP1	1	0	0	0
6182	51253	MRPL12	MRPL37	0	0	1	0
3836	23633	KPNA1	KPNA6	0	0	0	1
5898	8531	RALA	YBX3	1	0	0	0
10099	91	TSPAN3	ACVR1B	0	0	1	0
4803	11202	NGF	KLK8	0	0	0	1
2783	25814	GNB2	ATXN10	1	0	0	0
2947	5357	GSTM3	PLS1	0	0	1	0
57862	81488	ZNF410	POLR2M	1	0	0	0
1329	24144	COX5B	TFIP11	1	0	0	0
51450	344191	PRRX2	EVX2	0	0	0	1
9643	84456	MORF4L2	L3MBTL3	1	0	0	0
79917	7082	MAGIX	TJP1	0	0	1	0
340419	386675	RSPO2	KRTAP10-7	1	0	0	0
5870	5908	RAB6A	RAP1B	0	0	0	1
6138	6224	RPL15	RPS20	0	0	1	0
5423	55775	POLB	TDP1	0	0	1	0
874	10425	CBR3	ARIH2	1	0	0	0
51517	8440	NCKIPSD	NCK2	1	0	0	0
7283	55154	TUBG1	MSTO1	0	0	0	1
780	5997	DDR1	RGS2	1	1	0	0
10291	55660	SF3A1	PRPF40A	1	0	0	0
10656	25920	KHDRBS3	NELFB	1	0	0	0
9862	55588	MED24	MED29	0	0	1	0
516	140691	ATP5G1	TRIM69	1	0	0	0
1081	3972	CGA	LHB	0	0	0	1
5817	25945	PVR	PVRL3	1	0	0	0
6375	10344	XCL1	CCL26	0	0	0	1
653121	92822	ZBTB8A	ZNF276	1	0	0	0
1277	4313	COL1A1	MMP2	0	0	0	1
79839	441518	CCDC102B	FAM127C	1	0	0	0
5585	7431	PKN1	VIM	1	0	0	0
6389	8801	SDHA	SUCLG2	0	0	1	0
5516	5527	PPP2CB	PPP2R5C	0	0	1	0
3265	9826	HRAS	ARHGEF11	0	0	0	1
998	9367	CDC42	RAB9A	0	0	0	1
3866	284058	KRT15	KANSL1	1	0	0	0
5471	8841	PPAT	HDAC3	0	0	1	0
3140	10544	MR1	PROCR	0	0	0	1
84970	169966	C1orf94	FAM46D	1	0	0	0
11007	26240	CCDC85B	FAM50B	1	0	0	0
8676	91694	STX11	LONRF1	1	0	0	0
2781	80145	GNAZ	THOC7	0	0	1	0
11228	2801	RASSF8	GOLGA2	0	0	1	0
6941	9093	TCF19	DNAJA3	1	0	0	0
2038	2162	EPB42	F13A1	0	0	0	1
84892	388677	POMGNT2	NOTCH2NL	1	0	0	0
54785	3832	C17orf59	KIF11	0	0	1	0
6822	27284	SULT2A1	SULT1B1	1	0	0	1
6612	59343	SUMO3	SENP2	1	0	0	0
5501	55183	PPP1CC	RIF1	1	0	1	0
23429	83746	RYBP	L3MBTL2	0	0	1	0
9363	387496	RAB33A	RASL11A	0	0	0	1
29102	54487	DROSHA	DGCR8	0	0	0	1
7059	5091	THBS3	PC	0	0	1	0
6671	93986	SP4	FOXP2	1	0	0	0
3215	4110	HOXB5	MAGEA11	1	0	0	0
5873	5879	RAB27A	RAC1	0	0	0	1
2274	7690	FHL2	ZNF131	1	0	0	0
10856	10933	RUVBL2	MORF4L1	0	0	1	0
6137	6156	RPL13	RPL30	0	0	1	0
4313	4318	MMP2	MMP9	0	0	0	1
79727	389421	LIN28A	LIN28B	0	0	0	1
10214	80321	SSX3	CEP70	1	0	0	0
998	10298	CDC42	PAK4	1	0	0	0
347240	347733	KIF24	TUBB2B	0	0	0	1
5565	386675	PRKAB2	KRTAP10-7	1	0	0	0
2885	51729	GRB2	WBP11	1	1	0	0
7284	9045	TUFM	RPL14	0	0	1	0
2064	5335	ERBB2	PLCG1	1	0	0	0
79571	8405	GCC1	SPOP	1	0	0	0
3204	3212	HOXA7	HOXB2	0	0	0	1
58477	2052	SRPRB	EPHX1	0	0	1	0
2175	3551	FANCA	IKBKB	1	0	0	0
1459	147339	CSNK2A2	C18orf25	0	0	1	0
5682	283899	PSMA1	INO80E	1	0	0	0
55048	60561	VPS37C	RINT1	1	0	0	0
3643	4067	INSR	LYN	0	0	0	1
78989	23127	COLEC11	COLGALT2	0	0	1	0
4698	10985	NDUFA5	GCN1L1	0	0	1	0
217	1400	ALDH2	CRMP1	1	0	0	0
3643	5584	INSR	PRKCI	0	0	0	1
1140	10980	CHRNB1	COPS6	1	0	0	0
56034	80310	PDGFC	PDGFD	0	0	0	1
323	351	APBB2	APP	1	0	1	0
7013	80351	TERF1	TNKS2	1	0	1	0
2787	58513	GNG5	EPS15L1	1	0	0	0
1107	7518	CHD3	XRCC4	1	0	0	0
55584	55379	CHRNA9	LRRC59	0	0	1	0
1104	89796	RCC1	NAV1	0	0	1	0
998	149428	CDC42	BNIPL	1	0	0	0
83740	255626	H2AFB3	HIST1H2BA	0	0	0	1
2762	55093	GMDS	WDYHV1	1	0	0	0
27042	4110	DIEXF	MAGEA11	1	0	0	0
23263	127829	MCF2L	ARL8A	0	0	0	1
7295	30851	TXN	TAX1BP3	0	0	1	0
7260	738	TSSC1	VPS51	0	0	1	0
153743	5501	PPP1R2P3	PPP1CC	1	0	0	0
5211	5214	PFKL	PFKP	0	0	1	1
183	64699	AGT	TMPRSS3	0	0	0	1
81628	84708	TSC22D4	LNX1	1	0	0	0
672	1660	BRCA1	DHX9	1	0	0	0
8662	8668	EIF3B	EIF3I	0	0	1	0
8440	5058	NCK2	PAK1	0	0	1	0
8440	8976	NCK2	WASL	1	0	1	0
57521	9531	RPTOR	BAG3	0	0	1	0
867	23607	CBL	CD2AP	1	0	0	0
79058	386681	ASPSCR1	KRTAP10-8	1	0	0	0
10040	10403	TOM1L1	NDC80	1	0	0	0
164684	125476	WBP2NL	INO80C	0	0	1	0
79908	5738	BTNL8	PTGFRN	0	0	1	0
9282	22870	MED14	PPP6R1	0	0	1	0
1949	2050	EFNB3	EPHB4	0	0	0	1
5869	142684	RAB5B	RAB40A	0	0	0	1
3671	655	ISLR	BMP7	0	0	1	0
7376	10002	NR1H2	NR2E3	0	0	0	1
6304	7329	SATB1	UBE2I	1	0	0	0
81853	83988	TMEM14B	NCALD	1	0	0	0
4068	4688	SH2D1A	NCF2	0	0	0	1
4223	219899	MEOX2	TBCEL	1	0	0	0
1737	10492	DLAT	SYNCRIP	0	0	1	0
2903	116443	GRIN2A	GRIN3A	0	0	0	1
143	9961	PARP4	MVP	1	0	0	0
2045	7143	EPHA7	TNR	0	0	0	1
339287	55872	MSL1	PBK	0	0	1	0
6426	8773	SRSF1	SNAP23	0	0	1	0
10617	51652	STAMBP	CHMP3	1	0	1	0
1600	83640	DAB1	FAM103A1	1	0	0	0
10811	124056	NOXA1	NOXO1	1	0	0	1
4283	84867	CXCL9	PTPN5	1	0	0	0
118881	55705	COMTD1	IPO9	0	0	1	0
10477	51529	UBE2E3	ANAPC11	0	0	0	1
3113	3133	HLA-DPA1	HLA-E	0	0	0	1
3608	63875	ILF2	MRPL17	0	0	1	0
3608	4548	ILF2	MTR	0	0	1	0
7329	57794	UBE2I	SUGP1	0	0	1	0
9727	22931	RAB11FIP3	RAB18	0	0	0	1
8987	5834	STBD1	PYGB	0	0	1	0
3188	3105	HNRNPH2	HLA-A	0	0	1	0
284312	135293	ZSCAN1	PM20D2	0	0	1	0
3426	5648	CFI	MASP1	0	0	0	1
6093	22931	ROCK1	RAB18	0	0	0	1
83878	91661	USHBP1	ZNF765	1	0	0	0
5782	5829	PTPN12	PXN	1	0	0	0
7153	10987	TOP2A	COPS5	1	0	0	0
9513	55165	FXR2	CEP55	1	0	0	0
293	373	SLC25A6	TRIM23	1	0	0	0
29911	84376	HOOK2	HOOK3	1	0	0	0
168002	818	DACT2	CAMK2G	0	0	1	0
84108	317781	PCGF6	DDX51	0	0	1	0
10907	84445	TXNL4A	LZTS2	1	0	0	0
823	5664	CAPN1	PSEN2	1	0	0	0
6310	23152	ATXN1	CIC	1	0	0	0
116254	146713	GINM1	RBFOX3	0	0	1	0
145946	386682	SPATA8	KRTAP10-3	1	0	0	0
8929	30012	PHOX2B	TLX3	0	0	0	1
9623	260425	TCL1B	MAGI3	0	0	1	0
57129	6182	MRPL47	MRPL12	0	0	1	0
2801	83695	GOLGA2	RHNO1	1	0	0	0
54507	390535	ADAMTSL4	GOLGA8EP	1	0	0	0
6602	8991	SMARCD1	SELENBP1	0	0	1	0
9098	25771	USP6	TBC1D22A	0	0	0	1
2515	8748	ADAM2	ADAM20	0	0	0	1
2260	2888	FGFR1	GRB14	1	0	0	1
2888	3643	GRB14	INSR	1	0	0	1
9043	29937	SPAG9	NENF	0	0	1	0
7336	283237	UBE2V2	TTC9C	0	0	1	0
6132	54989	RPL8	ZNF770	0	0	1	0
27092	29781	CACNG4	NCAPH2	0	0	1	0
10212	11269	DDX39A	DDX19B	0	0	0	1
7124	2710	TNF	GK	0	0	1	0
1634	10009	DCN	ZBTB33	0	0	1	0
1728	54915	NQO1	YTHDF1	0	0	1	0
55770	115827	EXOC2	RAB3C	0	0	0	1
5682	143471	PSMA1	PSMA8	0	0	1	1
81853	94081	TMEM14B	SFXN1	0	0	1	0
9039	11065	UBA3	UBE2C	0	0	0	1
5319	8399	PLA2G1B	PLA2G10	0	0	0	1
102	6868	ADAM10	ADAM17	0	0	0	1
22900	114548	CARD8	NLRP3	0	0	0	1
5566	5573	PRKACA	PRKAR1A	0	0	0	1
64854	23035	USP46	PHLPP2	0	0	1	0
91543	79005	RSAD2	SCNM1	0	0	1	0
5480	51271	PPIC	UBAP1	1	0	0	0
10488	6342	CREB3	SCP2	1	0	0	0
6457	57658	SH3GL3	CALCOCO1	1	0	0	0
8646	386675	CHRD	KRTAP10-7	1	0	0	0
10261	54209	IGSF6	TREM2	0	0	0	1
4736	6166	RPL10A	RPL36AL	0	0	1	0
11340	10200	EXOSC8	MPHOSPH6	0	0	1	0
2185	6770	PTK2B	STAR	0	0	0	1
2275	81853	FHL3	TMEM14B	1	0	0	0
993	7529	CDC25A	YWHAB	1	0	0	0
6136	6168	RPL12	RPL37A	0	0	1	0
871	136647	SERPINH1	MPLKIP	0	0	1	0
22822	5359	PHLDA1	PLSCR1	1	0	0	0
79133	22843	NDUFAF5	PPM1E	0	0	1	0
841	842	CASP8	CASP9	0	0	0	1
58155	60680	PTBP2	CELF5	0	0	0	1
79088	84445	ZNF426	LZTS2	1	0	0	0
5268	3157	SERPINB5	HMGCS1	0	0	1	0
85235	158983	HIST1H2AH	H2BFWT	0	0	0	1
379	115761	ARL4D	ARL11	0	0	0	1
4176	8517	MCM7	IKBKG	1	0	0	0
5340	6692	PLG	SPINT1	0	0	0	1
2494	6256	NR5A2	RXRA	0	0	0	1
51726	347688	DNAJB11	TUBB8	0	0	1	0
9862	24144	MED24	TFIP11	0	0	1	0
3707	6850	ITPKB	SYK	0	0	0	1
6810	10282	STX4	BET1	1	0	0	0
55026	10427	TMEM255A	SEC24B	0	0	1	0
89797	134637	NAV2	ADAT2	1	0	0	0
567	3133	B2M	HLA-E	1	0	0	1
5216	23433	PFN1	RHOQ	1	0	0	0
55120	85376	FANCL	RIMBP3	1	0	0	0
1475	1522	CSTA	CTSZ	0	0	0	1
1478	84905	CSTF2	ZNF341	1	0	0	0
862	9404	RUNX1T1	LPXN	1	0	0	0
8655	133686	DYNLL1	NADK2	0	0	1	0
5966	24139	REL	EML2	1	0	0	0
5329	8509	PLAUR	NDST2	0	0	1	0
5565	51608	PRKAB2	GET4	1	1	0	0
3064	10133	HTT	OPTN	1	0	0	0
701	7272	BUB1B	TTK	0	0	0	1
2597	5223	GAPDH	PGAM1	0	0	1	0
55284	79102	UBE2W	RNF26	1	0	0	0
6230	57062	RPS25	DDX24	0	0	1	0
3904	11117	LAIR2	EMILIN1	1	0	0	0
6310	342371	ATXN1	ATXN1L	1	0	0	0
5216	9231	PFN1	DLG5	1	0	0	0
4188	7695	MDFI	ZNF136	1	0	0	0
255626	4171	HIST1H2BA	MCM2	0	0	1	0
5631	27436	PRPS1	EML4	0	0	1	0
6632	27258	SNRPD1	LSM3	0	1	0	1
8615	51042	USO1	ZNF593	0	0	1	0
331	134492	XIAP	NUDCD2	0	0	1	0
6138	6227	RPL15	RPS21	0	0	1	0
5201	51003	PFDN1	MED31	1	0	0	0
114771	55526	PGLYRP3	DHTKD1	0	0	1	0
23617	55854	TSSK2	ZC3H15	0	0	1	0
2801	10494	GOLGA2	STK25	1	0	0	0
1965	6801	EIF2S1	STRN	0	0	1	0
1947	80381	EFNB1	CD276	0	0	0	1
5599	9479	MAPK8	MAPK8IP1	1	0	0	0
6327	545	SCN2B	ATR	0	0	1	0
26060	51454	APPL1	GULP1	0	0	0	1
6606	55183	SMN1	RIF1	1	0	0	0
1031	9094	CDKN2C	UNC119	1	0	0	0
24144	27341	TFIP11	RRP7A	1	0	0	0
1420	1421	CRYGC	CRYGD	0	1	0	1
3198	158297	HOXA1	SAXO1	1	0	0	0
823	2189	CAPN1	FANCG	1	0	0	0
6208	50809	RPS14	HP1BP3	0	0	1	0
2533	64092	FYB	SAMSN1	0	0	0	1
9406	54665	ZRANB2	RSBN1	0	0	1	0
4942	5476	OAT	CTSA	0	0	1	0
3192	5456	HNRNPU	POU3F4	1	0	0	0
3192	7417	HNRNPU	VDAC2	0	0	1	0
2908	6418	NR3C1	SET	1	0	0	0
6327	84274	SCN2B	COQ5	0	0	1	0
23338	30849	JADE2	PIK3R4	0	0	1	0
3838	84445	KPNA2	LZTS2	1	0	0	0
2257	26291	FGF12	FGF21	0	0	0	1
2241	10188	FER	TNK2	0	0	0	1
79159	386675	NOL12	KRTAP10-7	1	0	0	0
4088	29950	SMAD3	SERTAD1	1	0	0	0
1387	8517	CREBBP	IKBKG	1	0	0	0
4543	5021	MTNR1A	OXTR	0	0	0	1
59271	51368	EVA1C	TEX264	0	0	1	0
8440	10006	NCK2	ABI1	0	0	1	1
3881	10783	KRT31	NEK6	1	0	0	0
4804	8717	NGFR	TRADD	0	0	0	1
8997	27314	KALRN	RAB30	0	0	0	1
1140	57053	CHRNB1	CHRNA10	0	0	0	1
7917	59349	BAG6	KLHL12	1	0	0	0
10618	57508	TGOLN2	INTS2	0	0	1	0
5733	8687	PTGER3	KRT38	1	0	0	0
57381	57826	RHOJ	RAP2C	0	0	0	1
8687	338785	KRT38	KRT79	1	0	0	0
6386	64866	SDCBP	CDCP1	1	0	0	0
1816	3351	DRD5	HTR1B	0	0	0	1
355	8738	FAS	CRADD	0	0	0	1
1460	9616	CSNK2B	RNF7	1	0	0	0
2067	83878	ERCC1	USHBP1	1	0	0	0
830	23019	CAPZA2	CNOT1	0	0	1	0
55156	4684	ARMC1	NCAM1	0	0	1	0
4292	5378	MLH1	PMS1	1	0	0	0
6187	122704	RPS2	MRPL52	0	0	1	0
10161	10550	LPAR6	ARL6IP5	0	0	1	0
4356	23705	MPP3	CADM1	1	0	0	0
6603	8289	SMARCD2	ARID1A	0	0	1	0
11248	167227	NXPH3	DCP2	0	0	1	0
4176	55388	MCM7	MCM10	1	0	0	0
583	11030	BBS2	RBPMS	1	0	0	0
547	11127	KIF1A	KIF3A	0	0	0	1
6187	6230	RPS2	RPS25	0	0	1	0
2249	2252	FGF4	FGF7	0	0	0	1
54504	51251	CPVL	NT5C3A	0	0	1	0
7323	11065	UBE2D3	UBE2C	0	0	0	1
5328	5648	PLAU	MASP1	0	0	0	1
55337	83899	C19orf66	KRTAP9-2	1	0	0	0
5921	148252	RASA1	DIRAS1	0	0	0	1
7851	388633	MALL	LDLRAD1	1	0	0	0
8907	125115	AP1M1	KRT40	1	0	0	0
5867	5878	RAB4A	RAB5C	0	0	0	1
1655	55660	DDX5	PRPF40A	0	0	1	0
7205	126374	TRIP6	WTIP	0	0	1	0
64795	10352	RMND5A	WARS2	0	0	1	0
8468	26037	FKBP6	SIPA1L1	0	0	1	0
170572	79583	HTR3C	TMEM231	0	0	1	0
162427	55624	FAM134C	POMGNT1	0	0	1	0
4110	9729	MAGEA11	KIAA0408	1	0	0	0
1869	3054	E2F1	HCFC1	1	0	0	0
5626	170302	PROP1	ARX	0	0	0	1
6362	7157	CCL18	TP53	1	0	0	0
6997	10980	TDGF1	COPS6	1	0	0	0
2492	26060	FSHR	APPL1	1	0	0	0
3846	353323	KRTAP5-9	KRTAP12-2	1	0	0	0
2130	6430	EWSR1	SRSF5	0	0	1	0
3045	3050	HBD	HBZ	1	0	0	1
4684	7143	NCAM1	TNR	0	0	0	1
6168	6218	RPL37A	RPS17	0	0	1	0
3104	29922	ZBTB48	NME7	1	0	0	0
9240	51164	PNMA1	DCTN4	1	0	0	0
7074	9545	TIAM1	RAB3D	0	0	0	1
29079	57639	MED4	CCDC146	1	0	0	0
1942	1947	EFNA1	EFNB1	0	0	0	1
9319	84708	TRIP13	LNX1	1	0	0	0
344387	730211	CDKL4	HSP90AA5P	0	0	1	0
8729	51560	GBF1	RAB6B	0	0	0	1
5912	121268	RAP2B	RHEBL1	0	0	0	1
3111	3119	HLA-DOA	HLA-DQB1	0	0	0	1
6925	114932	TCF4	MRFAP1L1	1	0	0	0
84365	23521	NIFK	RPL13A	0	0	1	0
5877	8934	RABIF	RAB29	0	0	0	1
5147	339231	PDE6D	ARL16	1	0	0	0
7332	23113	UBE2L3	CUL9	1	0	0	0
6331	54221	SCN5A	SNTG2	1	0	0	0
6098	10451	ROS1	VAV3	1	0	0	0
4913	56829	NTHL1	ZC3HAV1	0	0	1	0
9619	64240	ABCG1	ABCG5	0	0	0	1
55871	51750	CBWD1	RTEL1	0	0	1	0
2263	3815	FGFR2	KIT	0	0	0	1
6602	9638	SMARCD1	FEZ1	1	0	0	0
3581	54884	IL9R	RETSAT	0	0	1	0
1938	4736	EEF2	RPL10A	0	0	1	0
55707	10498	NECAP2	CARM1	0	0	1	0
2185	2242	PTK2B	FES	0	0	0	1
11284	83755	PNKP	KRTAP4-12	1	0	0	0
56302	7528	TRPV5	YY1	0	0	1	0
672	83990	BRCA1	BRIP1	1	0	0	0
5682	80321	PSMA1	CEP70	1	0	0	0
4223	54955	MEOX2	C1orf109	1	0	0	0
1173	115548	AP2M1	FCHO2	0	0	1	0
3216	3233	HOXB6	HOXD4	0	0	0	1
3093	7325	UBE2K	UBE2E2	0	0	0	1
22938	84164	SNW1	ASCC2	1	0	0	0
7311	10534	UBA52	SSSCA1	0	0	1	0
9141	55183	PDCD5	RIF1	1	0	0	0
25876	9189	SPEF1	ZBED1	1	0	0	0
10036	10926	CHAF1A	DBF4	1	0	0	0
8997	23682	KALRN	RAB38	0	0	0	1
6708	51332	SPTA1	SPTBN5	0	0	0	1
10933	93621	MORF4L1	MRFAP1	1	0	1	0
1656	23644	DDX6	EDC4	0	0	1	0
5979	6416	RET	MAP2K4	0	0	0	1
4084	6945	MXD1	MLX	1	0	0	0
1946	2045	EFNA5	EPHA7	0	0	0	1
6347	6363	CCL2	CCL19	0	0	0	1
403	5874	ARL3	RAB27B	0	0	0	1
1019	730211	CDK4	HSP90AA5P	0	0	1	0
1024	5127	CDK8	CDK16	0	0	1	0
25945	85291	PVRL3	KRTAP4-2	1	0	0	0
5393	5394	EXOSC9	EXOSC10	0	0	1	0
22884	10693	WDR37	CCT6B	0	0	1	0
9869	55729	SETDB1	ATF7IP	0	0	1	0
7029	1874	TFDP2	E2F4	0	0	1	0
8880	10658	FUBP1	CELF1	1	0	0	0
4711	10232	NDUFB5	MSLN	0	0	1	0
6133	6231	RPL9	RPS26	0	0	1	0
391	6237	RHOG	RRAS	0	0	0	1
55630	53637	SLC39A4	S1PR5	0	0	1	0
998	339122	CDC42	RAB43	0	0	0	1
166	7726	AES	TRIM26	1	0	0	0
506	4715	ATP5B	NDUFB9	0	0	1	0
3055	7454	HCK	WAS	1	0	0	0
5058	51560	PAK1	RAB6B	0	0	0	1
6144	6193	RPL21	RPS5	0	0	1	0
3014	255626	H2AFX	HIST1H2BA	0	0	0	1
9212	22919	AURKB	MAPRE1	1	0	0	0
22806	91647	IKZF3	ATPAF2	1	0	0	0
10658	54845	CELF1	ESRP1	0	0	0	1
284161	7018	GDPD1	TF	0	0	1	0
5194	5335	PEX13	PLCG1	0	0	0	1
2534	8631	FYN	SKAP1	1	0	0	1
23433	84084	RHOQ	RAB6C	0	0	0	1
401152	10985	C4orf3	GCN1L1	0	0	1	0
10458	23542	BAIAP2	MAPK8IP2	0	0	0	1
23304	84898	UBR2	PLXDC2	0	0	1	0
79720	201294	VPS37B	UNC13D	0	0	1	0
9939	10569	RBM8A	SLU7	0	0	1	0
10693	22976	CCT6B	PAXIP1	1	0	0	0
27076	9238	LYPD3	TBRG4	0	0	1	0
2669	10768	GEM	AHCYL1	1	0	0	0
8153	51560	RND2	RAB6B	0	0	0	1
3981	7453	LIG4	WARS	1	0	0	0
6760	65980	SS18	BRD9	0	0	1	0
26511	64395	CHIC2	GMCL1	1	0	0	0
81849	339123	ST6GALNAC5	JMJD8	0	0	1	0
2319	64786	FLOT2	TBC1D15	0	0	1	0
6187	140801	RPS2	RPL10L	0	0	1	0
155435	1388	RBM33	ATF6B	0	0	1	0
3042	114757	HBM	CYGB	0	0	0	1
2896	386675	GRN	KRTAP10-7	1	0	0	0
6919	7024	TCEA2	TFCP2	1	0	0	0
2123	2260	EVI2A	FGFR1	0	0	1	0
51382	51606	ATP6V1D	ATP6V1H	0	0	1	0
5878	9077	RAB5C	DIRAS3	0	0	0	1
6747	23450	SSR3	SF3B3	0	0	1	0
4719	4731	NDUFS1	NDUFV3	0	0	1	0
3718	4067	JAK3	LYN	0	0	0	1
51253	54148	MRPL37	MRPL39	0	0	1	0
79991	197370	OBFC1	NSMCE1	0	0	1	0
4976	56954	OPA1	NIT2	0	0	1	0
3105	3107	HLA-A	HLA-C	0	0	0	1
7284	51081	TUFM	MRPS7	0	0	1	0
1107	10120	CHD3	ACTR1B	1	0	0	0
185	2837	AGTR1	UTS2R	0	0	0	1
526	55621	ATP6V1B2	TRMT1	0	0	1	0
11069	51560	RAPGEF4	RAB6B	0	0	0	1
2185	5747	PTK2B	PTK2	0	0	0	1
1207	4738	CLNS1A	NEDD8	0	0	1	0
1973	27250	EIF4A1	PDCD4	1	0	0	0
1244	4705	ABCC2	NDUFA10	0	0	1	0
3196	145258	TLX2	GSC	0	0	0	1
3576	6366	CXCL8	CCL21	0	0	0	1
4790	8091	NFKB1	HMGA2	1	0	0	0
6498	51160	SKIL	VPS28	1	0	0	0
9753	117178	ZSCAN12	SSX2IP	1	0	0	0
2801	159989	GOLGA2	CCDC67	1	0	0	0
6157	6230	RPL27A	RPS25	0	0	1	0
395	23433	ARHGAP6	RHOQ	0	0	0	1
89884	91694	LHX4	LONRF1	1	0	0	0
9128	219988	PRPF4	PATL1	0	0	1	0
50848	56288	F11R	PARD3	1	0	0	0
1630	5747	DCC	PTK2	1	0	0	0
26040	64663	SETBP1	SPANXC	1	0	0	0
51421	386680	AMOTL2	KRTAP10-5	1	0	0	0
